"","Fraud","Avg_amount_merch_1","Amount","Card_freq_7","Card_freq_14","Card_freq_3","Avg_amount_merch_30","Median_amount_merch_30","Avg_amount_merch_14","Card_freq_1","Card_freq_30","Merchant_freq_3","Avg_amount_merch_7","Merchant_freq_7","Merchant_freq_1","Median_amount_merch_14","Total_amount_card_1","Merchant_freq_14","Max_amount_card_1","Total_amount_card_3","Avg_amount_card_30"
"89064","No",-0.2560298,-0.3997467,0.7173756,0.5508818,0.832522,0.2276565,0.7025386,0.4279005,0.9992806,0.7497052,-0.1094124,0.5816587,0.1067465,0.1489415,0.7800512,-1.406368,0.06966379,-0.001470017,-1.079074,-0.3955681
"89065","Yes",0.3602463,1.224519,1.107202,0.7976611,1.994029,1.438846,1.628284,1.067497,0.9992806,0.2912567,0.1366437,0.5892558,-0.06188557,0.02843954,1.075643,-1.287117,-0.1145258,-1.560165,-1.067912,0.2139028
"89066","No",-0.1819696,-0.3777933,-0.2084617,-0.3128456,-0.3289854,-0.5217991,-0.305799,-0.6025142,-0.2344864,-0.3964161,-0.2675914,-0.6296907,-0.2867284,-0.3029409,-0.2892029,-1.164542,-0.252668,-1.742126,-0.7919699,-0.3332437
"89067","No",-0.1819696,-0.2266305,-0.4033749,-0.518495,-0.4064193,-0.2622072,-0.1712512,-0.2829905,-0.3293915,-0.4823752,-0.2675914,-0.02297672,-0.2867284,-0.3029409,-0.1443038,0.9494979,-0.252668,0.6194307,1.32371,-0.2564115
"89068","No",-0.2624045,-0.406217,-0.4033749,-0.4773651,-0.4064193,0.221692,-0.08983372,-0.03937077,-0.3293915,-0.5110282,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,-0.411607
"89069","Yes",-0.07065139,-0.1072479,0.1813645,0.2218428,0.2130514,-0.04912688,-0.1737372,-0.03937077,-0.04467608,0.004726354,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,-1.239987,-0.4266249,-1.786368,-1.164153,-0.3477576
"89070","Yes",-0.1331005,-0.2046145,0.1813645,0.2218428,0.2130514,0.3859277,0.01267173,0.4314807,-0.04467608,0.004726354,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.02029705,-1.342664,-0.4215085,-1.946859,-1.173939,-0.3727071
"89071","No",-0.2095649,-0.3238329,-0.3059183,-0.3539755,-0.4064193,0.5503742,0.1334484,0.2703149,-0.3293915,-0.33911,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.06457564,0.9494979,-0.4215085,0.6194307,1.32371,-0.3162781
"89072","No",-0.2398235,-0.3710101,-0.4033749,-0.518495,-0.4064193,-0.04912688,-0.1737372,-0.03937077,-0.3293915,-0.6256404,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,-0.04030178
"89073","No",-0.2473505,-0.3827457,-0.3546466,-0.2717157,-0.4064193,-0.04912688,-0.1737372,-0.03937077,-0.3293915,-0.2244979,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,-0.3573298
"89074","No",-0.1249513,-0.1919087,-0.2084617,0.01619341,-0.3289854,-0.1107403,-0.05861471,0.06019334,-0.2344864,0.03337939,-0.3906194,0.2641135,-0.3710444,-0.3933174,-0.04241602,-0.5608678,-0.3498792,-0.3534843,-0.1878275,-0.1562164
"89075","No",-0.160539,-0.2473948,-0.3546466,-0.3951054,-0.4064193,-0.3656684,-0.236725,-0.4311516,-0.3293915,-0.4537222,-0.4257703,0.09301835,-0.4178867,-0.3933174,-0.1286589,0.9494979,-0.4061594,0.6194307,1.32371,-0.1530369
"89076","No",0.01090128,0.01990377,-0.25719,-0.3539755,-0.3289854,-0.04912688,-0.1737372,-0.03937077,-0.3293915,-0.1958449,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,-0.2181443,0.2903085
"89077","Yes",0.8654781,1.352305,0.1813645,0.2218428,0.2130514,-0.04912688,-0.1737372,-0.03937077,-0.04467608,0.004726354,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.299177,-0.4266249,0.6194307,-1.017466,0.02624262
"89078","No",-0.1819696,-0.2073372,-0.2084617,-0.3128456,-0.3289854,-0.2290747,-0.1540784,-0.2422087,-0.2344864,-0.3964161,-0.2675914,0.05446008,-0.2867284,-0.3029409,-0.1258099,0.5464011,-0.252668,0.6194307,0.9203002,0.0662898
"89079","No",-0.2615515,-0.4048869,-0.3546466,-0.4773651,-0.3289854,-0.04912688,-0.1737372,-0.03937077,-0.3293915,-0.4823752,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,0.5112651,-0.3862481
"89080","Yes",-0.2105133,-0.3253115,0.1813645,0.2218428,0.2130514,-0.04912688,-0.1737372,-0.03937077,-0.04467608,0.004726354,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,-1.469945,-0.4266249,-2.145805,-1.186069,-0.4036349
"89081","No",-0.2529004,-0.3913988,-0.25719,-0.3539755,-0.1741178,-0.4464866,-0.2968449,-0.03937077,-0.3293915,-0.4537222,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,-0.9552101,-0.3872184
"89082","No",-0.1819696,-0.3114713,0.03517967,0.01619341,-0.2515516,-0.4079043,-0.2467668,-0.4623247,-0.3293915,-0.2531509,-0.2675914,-0.3634977,-0.2867284,-0.3029409,-0.2256291,0.9494979,-0.252668,0.6194307,-0.7373632,-0.145411
"89083","No",-0.052431,-0.07883983,-0.2084617,0.01619341,-0.3289854,0.13801,-0.1444057,0.1480361,-0.2344864,0.03337939,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.09817043,-0.05727318,-0.4215085,0.6194307,0.3161577,-0.02058152
"89084","No",-0.1997045,-0.3084592,-0.4033749,-0.518495,-0.4064193,-0.04912688,-0.1737372,-0.03937077,-0.3293915,-0.6256404,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,-0.04030178
"89085","No",-0.02906715,-0.04241243,-0.4033749,-0.4362352,-0.4064193,-0.1306122,-0.1989825,-0.1368622,-0.3293915,-0.5683343,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1764432,0.9494979,-0.4215085,0.6194307,1.32371,-0.1185739
"89086","No",-0.1108657,-0.1699474,-0.4033749,-0.3951054,-0.4064193,-0.2989847,-0.04586249,-0.4276808,-0.3293915,-0.4823752,-0.1621387,-0.562569,-0.06188557,-0.3933174,-0.1496585,0.9494979,-0.1196422,0.6194307,1.32371,-0.3087614
"89087","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89088","No",-0.2674342,-0.4151204,-0.3546466,-0.3951054,-0.4064193,-0.443683,-0.1791214,-0.4864013,-0.3293915,-0.4250691,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,0.9494979,0.1975732,0.6194307,1.32371,-0.4153868
"89089","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89090","No",-0.2674342,-0.4145336,0.7661039,0.6742714,0.9099558,-0.4132102,-0.1454703,-0.4447576,-0.1395812,0.7497052,0.3651244,-0.4999749,0.2191679,0.3899455,-0.1196678,-0.8482218,0.1975732,-0.5075816,-1.166294,-0.4207127
"89091","No",-0.2674342,-0.4145336,-0.3059183,-0.3539755,-0.4064193,-0.4132102,-0.1454703,-0.4447576,-0.3293915,-0.5110282,0.3651244,-0.4999749,0.2191679,0.3899455,-0.1196678,0.9494979,0.1975732,0.6194307,1.32371,-0.362896
"89092","No",-0.2674342,-0.4123821,0.7661039,0.6742714,0.9099558,-0.3014769,-0.02208274,-0.2920638,-0.1395812,0.7497052,0.3651244,-0.3169135,0.2191679,0.3899455,0.01124367,-0.3954993,0.1975732,0.6194307,-1.147991,-0.4165211
"89093","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89094","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89095","No",-0.01887056,-0.02651456,-0.1110052,0.09845316,-0.4064193,-0.04912688,-0.1737372,-0.03937077,-0.3293915,0.09068545,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,0.04094746
"89096","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89097","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89098","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89099","Yes",0.09312135,0.148096,0.1813645,0.2629727,-0.09668396,-0.04912688,-0.1737372,-0.03937077,-0.3293915,0.004726354,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,-0.7125038,-0.2843316
"89100","No",-0.2674342,-0.4151204,-0.1597335,-0.2305859,-0.1741178,-0.443683,-0.1791214,-0.4864013,-0.04467608,-0.3964161,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.369249,0.1975732,-1.997311,-0.9968359,-0.4214897
"89101","No",-0.2674342,-0.4151204,-0.1597335,-0.2305859,-0.1741178,-0.443683,-0.1791214,-0.4864013,-0.04467608,-0.3964161,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.369249,0.1975732,-1.997311,-0.9968359,-0.4214897
"89102","No",-0.243725,-0.3892394,-0.3546466,-0.2717157,-0.4064193,-0.5452176,-0.2778838,-0.2320119,-0.3293915,-0.310457,-0.4081949,-0.2587774,-0.4178867,-0.3631919,-0.2025846,0.9494979,-0.4215085,0.6194307,1.32371,-0.3859679
"89103","No",-0.2674342,-0.3905147,-0.1597335,-0.2305859,-0.1741178,0.8341401,1.231983,1.25986,-0.04467608,-0.3964161,0.3651244,1.543656,0.2191679,0.3899455,1.341781,0.3543291,0.1975732,0.6194307,0.7280792,-0.3703722
"89104","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89105","No",-0.2674342,-0.4151204,1.009745,1.702518,0.832522,-0.443683,-0.1791214,-0.4864013,1.094186,1.122195,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-1.410318,0.1975732,0.6194307,-1.163778,-0.4178987
"89106","No",0.7186161,1.250854,-0.4033749,-0.518495,-0.4064193,0.2121871,-0.1065263,0.1477459,-0.3293915,-0.5969873,-0.3906194,0.4911018,-0.3242022,-0.3631919,-0.07879036,0.9494979,-0.3242973,0.6194307,1.32371,-0.0636625
"89107","No",-0.2674342,-0.4151204,-0.3546466,-0.4773651,-0.3289854,-0.443683,-0.1791214,-0.4864013,-0.2344864,-0.5969873,0.3651244,-0.5499007,0.2191679,0.3899455,-0.155371,-0.3090705,0.1975732,0.6194307,0.06416513,-0.04030178
"89108","No",-0.2666799,-0.4128828,-0.4033749,-0.518495,-0.4064193,-0.3028391,-0.2181175,-0.03937077,-0.3293915,-0.5683343,-0.4257703,-0.0336867,-0.4272551,-0.3933174,-0.1496585,0.9494979,-0.4266249,0.6194307,1.32371,-0.2216127
