,0,1,Fraud
6829,0.6983991962464384,0.3016008037535615,0
11239,0.7033300815783328,0.2966699184216672,0
12295,0.7186765730724297,0.2813234269275703,0
6828,0.7238689666807243,0.27613103331927563,0
8254,0.7343410774785886,0.2656589225214114,0
4219,0.7440219558201953,0.25597804417980474,0
5272,0.7465865505138962,0.25341344948610384,0
10887,0.7502398975412922,0.2497601024587078,0
11000,0.751702376902519,0.24829762309748105,1
2704,0.76754275522849,0.23245724477150997,1
3154,0.7678493492220387,0.2321506507779613,1
2705,0.7679840331506841,0.23201596684931589,1
2707,0.7680510382104169,0.23194896178958319,1
9390,0.7737789167526129,0.22622108324738713,1
10184,0.775134696900311,0.22486530309968897,0
8568,0.7833878962217433,0.21661210377825674,1
8128,0.7923115280764632,0.20768847192353673,1
8268,0.8097529496623692,0.19024705033763076,1
2994,0.8122871692734387,0.18771283072656134,1
8882,0.8138929982724089,0.18610700172759112,0
10496,0.81487673856413,0.18512326143587002,0
3069,0.8170574332907429,0.18294256670925715,1
666,0.8195257905574709,0.18047420944252918,0
4217,0.8199799107540122,0.18002008924598775,0
2990,0.8202581528644397,0.17974184713556027,1
8681,0.82037237568685,0.1796276243131501,1
11143,0.8271710778437387,0.1728289221562614,0
360,0.8289828047414309,0.17101719525856904,0
420,0.8322868233243764,0.16771317667562355,0
8204,0.8381471343785624,0.16185286562143766,0
8336,0.8381471343785624,0.16185286562143766,0
2970,0.8442607660086128,0.15573923399138723,1
2284,0.8484429571277615,0.1515570428722385,0
5010,0.8497869753374282,0.15021302466257183,0
5055,0.8535130822399318,0.14648691776006814,0
5032,0.8570352766167945,0.14296472338320557,0
6042,0.8578568317689633,0.14214316823103665,0
6414,0.8580130034375697,0.14198699656243025,0
8579,0.8600187407748318,0.13998125922516821,1
3003,0.8607958905631853,0.13920410943681474,1
4940,0.8619199727798093,0.13808002722019072,0
3224,0.862267614832561,0.13773238516743902,1
12565,0.8627467013439983,0.1372532986560017,0
7291,0.8646681144769627,0.1353318855230373,1
11843,0.8648612809182465,0.1351387190817534,0
3220,0.865273866556262,0.13472613344373796,1
11153,0.868344188610651,0.131655811389349,1
2753,0.8717636969101435,0.12823630308985648,0
2298,0.872454481102918,0.12754551889708204,0
2458,0.8726607022085324,0.12733929779146752,0
437,0.8761181288793756,0.12388187112062438,0
1250,0.8779106642582344,0.12208933574176557,0
6266,0.8793233256626621,0.12067667433733785,1
6844,0.8806654463919337,0.11933455360806627,0
2944,0.8820751985654851,0.11792480143451495,0
6351,0.8828950273832221,0.11710497261677791,0
2654,0.8860857003251814,0.11391429967481854,0
7705,0.8872389201672941,0.11276107983270588,0
1944,0.888580346594268,0.11141965340573197,0
4053,0.890690215714524,0.10930978428547596,0
4622,0.8908473180074868,0.10915268199251318,0
3576,0.8910292916546645,0.10897070834533557,1
2285,0.8953635333557778,0.10463646664422217,0
5789,0.8963180277521292,0.10368197224787082,1
6860,0.896595559570132,0.10340444042986799,0
8371,0.8973704963052056,0.10262950369479443,0
10016,0.897914843902978,0.10208515609702198,1
11207,0.8983541861481528,0.10164581385184719,1
10126,0.8996240469867236,0.10037595301327634,0
2227,0.9005589831925708,0.0994410168074292,0
3093,0.9008580239668555,0.09914197603314441,0
6020,0.9015689125738537,0.09843108742614624,0
4180,0.9040563596359523,0.09594364036404773,0
2742,0.9041871117740203,0.09581288822597969,0
7346,0.9061590406206097,0.09384095937939027,1
8428,0.9063556175138068,0.09364438248619324,0
4461,0.9063783875282966,0.09362161247170338,0
10014,0.9071813386748867,0.09281866132511328,0
6014,0.9094474441569271,0.09055255584307288,0
5189,0.9110757928835318,0.08892420711646815,0
5116,0.9134096271697605,0.08659037283023951,0
1747,0.9134646499511513,0.08653535004884869,0
693,0.9135847656221929,0.08641523437780708,0
8448,0.916539477217489,0.08346052278251107,0
11351,0.91663125817332,0.08336874182668001,0
8457,0.9175438194870961,0.08245618051290389,0
7195,0.917875473723453,0.08212452627654702,0
1716,0.9181667120178194,0.08183328798218058,0
5728,0.9208580725725568,0.07914192742744314,0
10209,0.9217183200622316,0.07828167993776831,0
3126,0.9223678285837191,0.07763217141628082,1
6209,0.9224987739732388,0.07750122602676127,0
5131,0.922542359285852,0.07745764071414799,1
3276,0.9227366673041931,0.07726333269580689,0
12472,0.92302183011248,0.07697816988752001,0
5157,0.9238622738225986,0.0761377261774014,0
8330,0.9242546859893792,0.07574531401062082,0
1925,0.926015408959898,0.07398459104010204,0
5427,0.9261931568955415,0.07380684310445847,0
7428,0.929161232177368,0.07083876782263197,1
8312,0.9297694297477046,0.07023057025229539,0
7162,0.929881021928147,0.07011897807185298,0
4488,0.9309179113561625,0.06908208864383752,0
8739,0.9311895393181853,0.06881046068181478,0
8861,0.9311895393181853,0.06881046068181478,0
7688,0.9312022724359232,0.06879772756407677,1
3236,0.9330284157888801,0.06697158421111993,0
7340,0.9333192919918507,0.06668070800814932,1
7518,0.9342274363153023,0.06577256368469776,1
1700,0.9343711410264635,0.0656288589735366,0
7875,0.9346212250474142,0.06537877495258587,0
2275,0.9352813692827373,0.06471863071726264,0
8291,0.9371398690394022,0.0628601309605978,0
9207,0.9374202341979643,0.06257976580203573,0
8068,0.9376880332112557,0.062311966788744295,0
11340,0.9382085686024965,0.06179143139750351,0
7392,0.9383738062711262,0.061626193728873756,0
8209,0.9397048968071864,0.06029510319281366,0
2393,0.9400707438288388,0.05992925617116115,0
5017,0.9402979104668103,0.05970208953318966,0
3819,0.9404152721964879,0.05958472780351208,0
7065,0.9409225249682609,0.05907747503173915,0
10971,0.9409661501903595,0.059033849809640535,0
8281,0.9412747205496074,0.05872527945039264,0
7621,0.9416212307850413,0.05837876921495869,1
10917,0.9419307397775442,0.05806926022245584,0
2133,0.9419971788888436,0.05800282111115639,0
6046,0.9420014020536219,0.0579985979463781,0
7107,0.9424758264325298,0.05752417356747023,0
5161,0.9431419897387517,0.05685801026124821,1
6008,0.9432499537891071,0.05675004621089286,0
2512,0.9437009528095108,0.05629904719048912,0
6163,0.9437637848029287,0.056236215197071386,0
8050,0.9437950010815777,0.0562049989184223,0
9167,0.9466448367343073,0.05335516326569264,0
8345,0.9471035780474769,0.05289642195252311,0
655,0.9492000887349401,0.05079991126505988,0
9552,0.949291782305053,0.050708217694947065,1
7753,0.9498708609447755,0.05012913905522448,1
3170,0.9502462214089065,0.04975377859109353,0
7653,0.9507335722492197,0.04926642775078023,1
8180,0.9508311544884395,0.049168845511560554,0
5302,0.9514878490570485,0.04851215094295147,1
12485,0.9517724237044028,0.048227576295597124,1
691,0.9519751522859335,0.0480248477140665,0
8470,0.952094235198084,0.04790576480191599,0
7408,0.952144314020842,0.04785568597915806,0
353,0.9523342124834919,0.047665787516508025,0
7308,0.95253994011487,0.04746005988513002,0
7516,0.9525789045311337,0.04742109546886628,0
5094,0.9530227493709157,0.04697725062908428,0
1261,0.9532871746761107,0.04671282532388937,0
11113,0.9533193819523569,0.04668061804764309,0
2004,0.9536487968583325,0.04635120314166757,0
7038,0.9539169501203874,0.04608304987961261,0
7280,0.9540455296537189,0.04595447034628103,0
3868,0.9543484006550421,0.04565159934495793,0
239,0.9548379933562605,0.04516200664373954,0
10575,0.9548404851902302,0.045159514809769714,0
9456,0.9550753390383725,0.04492466096162746,0
8598,0.9554549924873408,0.044545007512659184,0
6912,0.9560036420827496,0.04399635791725038,0
535,0.9563988371948325,0.04360116280516743,0
8479,0.9564397582175507,0.043560241782449334,0
8269,0.9569792762091425,0.043020723790857536,0
7259,0.9572856604623954,0.042714339537604576,0
3743,0.9577551788722695,0.04224482112773052,0
10605,0.9578350899103427,0.042164910089657226,0
559,0.957857134863333,0.04214286513666701,0
9880,0.9580797140899033,0.04192028591009664,0
6701,0.9586115325912384,0.04138846740876158,0
10732,0.9588875561257093,0.0411124438742907,0
9681,0.9592814653558398,0.040718534644160205,0
10305,0.9595020694644544,0.04049793053554558,0
1841,0.9597528325539951,0.040247167446004824,0
1752,0.9598610739599199,0.04013892604008008,0
8385,0.9599040937574401,0.040095906242559855,0
11946,0.9600604994748776,0.03993950052512241,0
8538,0.9602868141369236,0.03971318586307639,0
3967,0.9604015219103801,0.03959847808961996,0
1861,0.9605230523701334,0.03947694762986669,0
2613,0.9606521030587494,0.03934789694125057,0
10882,0.9608752404913679,0.03912475950863211,0
8156,0.9608951074365678,0.03910489256343221,0
8302,0.961039353279962,0.03896064672003793,0
7281,0.9612007735125736,0.03879922648742639,1
8311,0.9612316237380994,0.03876837626190058,0
913,0.9614690579488042,0.038530942051195734,0
8495,0.961788576030853,0.03821142396914703,0
8413,0.9620740923941788,0.037925907605821194,0
3039,0.9622379104893344,0.03776208951066565,0
3966,0.9624340585056027,0.037565941494397244,0
5301,0.9625802949392978,0.03741970506070224,1
237,0.9626160305703798,0.03738396942962016,0
7294,0.9626896628362549,0.037310337163745114,0
7407,0.963276080791371,0.036723919208629045,0
2469,0.9633805771398032,0.03661942286019677,0
5883,0.9636934008008864,0.036306599199113554,0
514,0.9637434869517916,0.03625651304820843,0
8264,0.963749912149771,0.036250087850228936,0
8260,0.9643235828670478,0.035676417132952234,0
12201,0.9643623162761357,0.035637683723864354,0
7175,0.9644576237274318,0.035542376272568225,0
7320,0.9644904106955712,0.03550958930442879,0
6908,0.9645852176955044,0.035414782304495566,0
7265,0.964722161584753,0.035277838415246954,0
10609,0.9647744904902521,0.03522550950974788,0
10572,0.9647744904902521,0.03522550950974788,0
10522,0.9648684519508822,0.035131548049117764,0
7667,0.9653180715937308,0.034681928406269116,1
10439,0.9653605766167741,0.03463942338322587,0
358,0.9654034584966298,0.034596541503370236,0
1877,0.9655610192581984,0.03443898074180165,0
8353,0.9655651952511576,0.034434804748842446,0
3900,0.965796570750509,0.03420342924949099,0
3453,0.9659457098881107,0.03405429011188929,1
10295,0.9661120756850909,0.03388792431490904,0
11618,0.9661962216082454,0.03380377839175464,1
11224,0.9662187660066631,0.03378123399333685,0
7120,0.9665616689942554,0.03343833100574454,1
11004,0.9667434173489371,0.03325658265106289,0
5611,0.9667516143858402,0.03324838561415973,0
3922,0.9668551451298569,0.03314485487014303,0
7927,0.9668726809935416,0.03312731900645834,0
6777,0.9674367378821738,0.03256326211782627,0
2124,0.9681480918057671,0.03185190819423293,0
9980,0.9682423648485545,0.03175763515144543,0
8397,0.9683467075332879,0.03165329246671216,0
1958,0.9688068703551207,0.031193129644879285,0
6218,0.9690614942321703,0.03093850576782971,1
6841,0.9692701455038017,0.03072985449619821,0
7642,0.9694832869936383,0.030516713006361773,0
5254,0.9697206928202343,0.030279307179765718,0
12305,0.9697745340080651,0.030225465991934822,0
210,0.9698489802080265,0.030151019791973516,0
6004,0.9699723420760427,0.03002765792395739,0
4340,0.9700263557342877,0.02997364426571223,0
5966,0.970134567127417,0.029865432872583038,0
10580,0.9702237062571618,0.02977629374283818,0
3748,0.9703806284124655,0.029619371587534433,0
3073,0.9705438617665191,0.02945613823348088,0
10282,0.9707674223246974,0.029232577675302584,0
474,0.9710855840389107,0.02891441596108934,0
1072,0.9711347529146472,0.028865247085352746,0
3728,0.9712815112424763,0.028718488757523662,0
6088,0.9713480562974333,0.028651943702566726,0
3198,0.9715612189440899,0.028438781055910148,0
2073,0.9716705889835582,0.0283294110164418,0
3705,0.9717796802396365,0.02822031976036354,0
1959,0.9719685323066917,0.028031467693308356,0
7541,0.9719860458508707,0.028013954149129314,0
10807,0.9722482159418553,0.027751784058144758,1
10740,0.9726226990772187,0.027377300922781324,0
8105,0.9726685796651607,0.02733142033483929,0
9371,0.9726839072025183,0.027316092797481678,0
9822,0.9727530725689344,0.02724692743106564,0
10409,0.9728502499726233,0.027149750027376726,0
4267,0.9731161745928134,0.02688382540718659,0
9428,0.9732296223608029,0.0267703776391971,0
12362,0.9733078559553213,0.026692144044678703,0
8431,0.9735108852758018,0.02648911472419827,0
4725,0.9735613499713804,0.02643865002861953,0
9875,0.9737006667668193,0.02629933323318069,0
10644,0.9737541347734499,0.02624586522655018,0
3864,0.9738906831289157,0.026109316871084313,0
10895,0.9739060047551481,0.026093995244851904,0
4066,0.9740550933244034,0.025944906675596603,0
4774,0.9740615711377342,0.025938428862265838,0
5694,0.9742443751543941,0.02575562484560589,0
10967,0.9745715457450407,0.025428454254959338,0
1359,0.9745870931960627,0.02541290680393721,0
8166,0.9747082417360811,0.025291758263918933,0
3527,0.974711686671597,0.025288313328402923,0
9742,0.9747819152206622,0.025218084779337888,0
1128,0.974783338048958,0.025216661951042003,0
10578,0.9747988827295307,0.025201117270469274,0
2533,0.974807064809687,0.025192935190312953,0
5973,0.9748116730269049,0.025188326973095147,0
4729,0.9748546418006708,0.02514535819932919,0
5626,0.9750568454188256,0.024943154581174333,0
8368,0.9750591256869494,0.02494087431305058,0
3326,0.9753034886228777,0.02469651137712224,1
10955,0.9753280006867712,0.024671999313228818,0
5631,0.9754455679162017,0.024554432083798247,0
1601,0.9755148784098108,0.024485121590189195,0
718,0.9755627554635944,0.0244372445364056,0
12432,0.9757846274457894,0.02421537255421058,0
8289,0.975963096624992,0.024036903375008013,0
7143,0.9759679396326141,0.024032060367385963,0
1535,0.9759687907986918,0.02403120920130823,0
907,0.9760049190472736,0.02399508095272642,0
271,0.9761772880103826,0.023822711989617436,0
10850,0.9762176445799426,0.023782355420057386,0
1295,0.9762391074344086,0.023760892565591454,0
3135,0.9763519479415776,0.023648052058422367,0
6851,0.9763815844865452,0.023618415513454796,0
5500,0.9764417493309533,0.023558250669046755,0
4396,0.9764802006085491,0.023519799391450935,0
2115,0.9764961859518548,0.023503814048145135,0
11519,0.9766294079215919,0.023370592078408043,0
10597,0.9766532270723428,0.023346772927657165,0
11715,0.9766984926430171,0.02330150735698286,0
245,0.9767605734037336,0.02323942659626638,0
8409,0.9768079839178622,0.023192016082137827,0
1602,0.9768747325520243,0.02312526744797574,0
2886,0.9768950138173831,0.023104986182616936,0
2068,0.9770530550458448,0.02294694495415514,0
9480,0.9771279823138507,0.022872017686149288,0
8377,0.9772173380345721,0.02278266196542788,0
3441,0.9772411765656297,0.022758823434370305,0
3271,0.9772411765656297,0.022758823434370305,0
3377,0.9772411765656297,0.022758823434370305,0
2945,0.9774283020817995,0.022571697918200465,0
2941,0.9774283020817995,0.022571697918200465,0
2951,0.9774283020817995,0.022571697918200465,0
2895,0.9774283020817995,0.022571697918200465,0
2814,0.9774283020817995,0.022571697918200465,0
2757,0.9774283020817995,0.022571697918200465,0
3701,0.9774462687782419,0.022553731221758067,0
4339,0.9775786482372255,0.022421351762774485,0
4874,0.9775835829643488,0.022416417035651174,0
5077,0.9777256283293082,0.022274371670691746,0
9695,0.9778119176486596,0.02218808235134042,0
12550,0.9779125030935261,0.02208749690647396,1
8575,0.9779270546652186,0.022072945334781473,0
571,0.9779433028487738,0.022056697151226164,0
7351,0.9779685636905633,0.022031436309436728,1
8087,0.9780450064760431,0.021954993523956873,0
6969,0.9783951859242187,0.021604814075781263,0
6115,0.978425062233149,0.021574937766851092,0
4300,0.9785244030625804,0.021475596937419628,0
238,0.978536925542017,0.021463074457983063,0
5081,0.9787540790870433,0.0212459209129567,0
9771,0.9789592715862239,0.021040728413776185,0
428,0.9790889700974027,0.020911029902597304,0
12087,0.9791364689724147,0.020863531027585258,0
11565,0.9791851591878971,0.0208148408121029,0
12170,0.9792085380992143,0.020791461900785718,0
12163,0.9792325069544402,0.020767493045559783,0
12197,0.9792564488104146,0.020743551189585374,0
7444,0.9792570837530621,0.02074291624693788,0
8488,0.9792988271575408,0.02070117284245918,0
6687,0.9793020264284519,0.020697973571548144,0
2094,0.9793228448810637,0.020677155118936353,0
8926,0.979375029906703,0.020624970093296963,0
6551,0.9793782007390134,0.020621799260986604,0
1589,0.9794141460428739,0.020585853957126126,0
10674,0.9794356099815945,0.020564390018405508,0
7069,0.9794434163432383,0.020556583656761707,1
1511,0.9794515136399835,0.020548486360016483,0
10005,0.9796460405683209,0.020353959431679013,0
10427,0.9796665293354,0.020333470664599968,0
4648,0.9796705899481029,0.020329410051897156,0
12024,0.9797713355164683,0.020228664483531653,0
2587,0.9799743727173316,0.020025627282668396,0
581,0.9800498527920505,0.019950147207949465,0
3990,0.9800909518958542,0.019909048104145847,0
1755,0.9802069170155118,0.01979308298448824,0
4891,0.9802363937027639,0.019763606297236058,0
4199,0.9802728688794171,0.019727131120582875,0
10196,0.980284742232002,0.01971525776799796,0
7338,0.9803735024815666,0.019626497518433376,0
6593,0.980412294439979,0.019587705560021033,0
12477,0.9805006641803985,0.019499335819601466,0
3759,0.9805249129343928,0.01947508706560718,0
6819,0.980563113372931,0.019436886627068956,0
6455,0.9805663573169269,0.01943364268307318,0
2780,0.9805889321165002,0.019411067883499732,0
11478,0.9806545916862787,0.019345408313721345,0
6609,0.9806710421486474,0.019328957851352593,0
1213,0.9806810821437288,0.019318917856271173,0
11275,0.9806828063924745,0.01931719360752549,0
640,0.9806948885660677,0.019305111433932313,0
1459,0.9807319242699005,0.01926807573009946,0
1462,0.9807319242699005,0.01926807573009946,0
1485,0.9807319242699005,0.01926807573009946,0
5146,0.9807331483729503,0.019266851627049643,0
490,0.9808783332314497,0.01912166676855026,0
1246,0.9810364742699471,0.01896352573005294,0
10939,0.9811263601182115,0.01887363988178851,0
2595,0.9812103484615003,0.018789651538499607,0
2762,0.9812232274083659,0.018776772591634093,0
11507,0.9812919248786269,0.01870807512137307,0
7572,0.9814651801708957,0.018534819829104314,0
713,0.9815215301095551,0.01847846989044484,0
6637,0.9815437628139511,0.018456237186048986,0
4121,0.9815686823156462,0.01843131768435382,0
4234,0.9815888825530236,0.0184111174469764,0
8933,0.981601159570414,0.01839884042958596,0
10420,0.9816170217539398,0.018382978246060194,0
6193,0.9816208215130866,0.018379178486913415,0
692,0.9817306009023882,0.01826939909761185,0
4246,0.9818430369727832,0.01815696302721678,0
1060,0.9818449655420255,0.018155034457974464,0
726,0.9819254814186352,0.01807451858136474,0
390,0.9819396654168019,0.018060334583198123,0
688,0.9820520255531336,0.017947974446866344,0
429,0.9820819849268209,0.01791801507317909,0
594,0.9820819849268209,0.01791801507317909,0
12302,0.9821872179390241,0.017812782060975963,0
2129,0.9822997142670058,0.017700285732994186,0
3096,0.9823144273725136,0.017685572627486403,0
11936,0.9823445268603853,0.017655473139614724,0
3133,0.9823609016226666,0.017639098377333313,0
2257,0.9823681919229935,0.017631808077006508,0
11133,0.9824488113061499,0.017551188693850035,0
11311,0.9824488113061499,0.017551188693850035,0
6590,0.9824895962527619,0.01751040374723811,0
4481,0.9825267534796033,0.0174732465203967,0
1572,0.9826463342427559,0.01735366575724408,0
651,0.9826535081431658,0.017346491856834255,0
5649,0.9826710731486307,0.017328926851369286,0
10289,0.9827048341390374,0.017295165860962584,0
8614,0.982790431988902,0.017209568011098002,0
760,0.982821088544087,0.01717891145591298,0
3887,0.982834473108189,0.017165526891810917,0
7957,0.9828822287855595,0.01711777121444043,0
755,0.9828919979637781,0.017108002036221853,0
6388,0.982894806576396,0.017105193423603955,0
1984,0.9829083342966186,0.017091665703381338,0
609,0.9829090252515841,0.017090974748415966,0
4233,0.9829545766519386,0.017045423348061372,0
8071,0.9829557624150864,0.017044237584913625,0
10980,0.9829812880522858,0.017018711947714257,0
1029,0.9829853794192054,0.017014620580794632,0
7529,0.9830367716847458,0.016963228315254212,0
8024,0.9832098416530384,0.016790158346961587,0
